p,time
995.7577033794487,1114623309562
995.7607336049854,1114723309562
995.7627578080426,1114823309562
995.7613627299705,1114923309562
995.7611470644807,1115023309562
995.7603872933169,1115123309562
995.7586637894566,1115223309562
995.7569324837717,1115323309562
995.7523330108532,1115423309562
995.748114312843,1115523309562
995.7458046834064,1115623309562
995.7480878577188,1115723309562
995.7486394250133,1115823309562
995.7483967733624,1115923309562
995.7455083343912,1116023309562
995.7431453324773,1116123309562
995.7470995029477,1116223309562
995.7582111903453,1116323309562
995.758158292887,1116423309562
995.7530549566327,1116523309562
995.749275523224,1116623309562
995.7437050966223,1116723309562
995.7416018706673,1116823309562
995.7382824186128,1116923309562
995.7376270161293,1117023309562
995.7357583499936,1117123309562
995.7406132705388,1117223309562
995.7342600574189,1117323309562
995.728467451498,1117423309562
995.7264014103674,1117523309562
995.7282674211611,1117623309562
995.736730959402,1117723309562
995.7383382763397,1117823309562
995.7347036197118,1117923309562
995.7294097194897,1118023309562
995.7289408993984,1118123309562
995.7321867238417,1118223309562
995.7285290466864,1118323309562
995.7235783374472,1118423309562
995.7259010272729,1118523309562
995.7187556338192,1118623309562
995.709926696569,1118723309562
995.7037634679386,1118823309562
995.7040843666357,1118923309562
995.6964587173297,1119023309562
995.6962,1119123309562
995.6956375384384,1119223309562
995.6919820000256,1119323309562
995.6881933196021,1119423309562
995.6855177071893,1119523309562
995.6868,1119623309562
995.6860785743116,1119723309562
995.6824082209204,1119823309562
995.6793250380774,1119923309562
995.6775555885812,1120023309562
995.6734699411618,1120123309562
995.665118886718,1120223309562
995.6708029591588,1120323309562
995.6713249842613,1120423309562
995.6673407747096,1120523309562
995.6628059019839,1120623309562
995.6610188193443,1120723309562
995.6581401444383,1120823309562
995.653358814332,1120923309562
995.6483026210052,1121023309562
995.6393885292059,1121123309562
995.6316293994773,1121223309562
995.6270462640167,1121323309562
995.6244683059448,1121423309562
995.6242,1121523309562
995.6214282706289,1121623309562
995.6153,1121723309562
995.6145675617832,1121823309562
995.6139251028196,1121923309562
995.6156305569084,1122023309562
995.6146634728219,1122123309562
995.6101649289078,1122223309562
995.60730761328,1122323309562
995.6076800991503,1122423309562
995.6075609005702,1122523309562
995.6057348169666,1122623309562
995.6069238600737,1122723309562
995.6042854472834,1122823309562
995.6008291547487,1122923309562
995.5981354746264,1123023309562
995.5987491728893,1123123309562
995.5957089255796,1123223309562
995.589242082964,1123323309562
995.5858438163623,1123423309562
995.5839203271304,1123523309562
995.5857678333972,1123623309562
995.584050599664,1123723309562
995.5822630014824,1123823309562
995.580214920078,1123923309562
995.5760038694673,1124023309562
995.5723553425563,1124123309562
995.5676875455763,1124223309562
995.564518614783,1124323309562
995.5645319391967,1124423309562
995.5673245828458,1124523309562
995.5628283635916,1124623309562
995.5622769909568,1124723309562
995.5599772212164,1124823309562
995.5524421570224,1124923309562
995.5475144151168,1125023309562
995.5462,1125123309562
995.5462,1125223309562
995.5450682571831,1125323309562
995.5407603379354,1125423309562
995.5410266715063,1125523309562
995.5389592069027,1125623309562
995.531117016812,1125723309562
995.5282,1125823309562
995.529340621656,1125923309562
995.5275078790539,1126023309562
995.522827222008,1126123309562
995.5188655484419,1126223309562
995.5179,1126323309562
995.5203920127882,1126423309562
995.5226533151547,1126523309562
995.52313,1126623309562
995.5243121371768,1126723309562
995.5243187781128,1126823309562
995.5245854777178,1126923309562
995.5220507363547,1127023309562
995.5213,1127123309562
995.5153611033928,1127223309562
995.511152683094,1127323309562
995.5076470949921,1127423309562
995.5027279475572,1127523309562
995.4943879285654,1127623309562
995.4957431275656,1127723309562
995.4930024048599,1127823309562
995.4982682379724,1127923309562
995.494895357109,1128023309562
995.4898011993724,1128123309562
995.4906000074294,1128223309562
995.490568801704,1128323309562
995.49054,1128423309562
995.4855548016886,1128523309562
995.4803215718056,1128623309562
995.4799925463437,1128723309562
995.4799094467893,1128823309562
995.4782997438407,1128923309562
995.4729446792463,1129023309562
995.467866602614,1129123309562
995.46765,1129223309562
995.4693155434558,1129323309562
995.4655120529347,1129423309562
995.4590466025,1129523309562
995.4587015356,1129623309562
995.4601240646167,1129723309562
995.4583210537747,1129823309562
995.4514090262892,1129923309562
995.4442832834912,1130023309562
995.4429181421493,1130123309562
995.4479782888852,1130223309562
995.4493891009779,1130323309562
995.4473473789467,1130423309562
995.4458178524009,1130523309562
995.4470486688216,1130623309562
995.4419549930136,1130723309562
995.439284092462,1130823309562
995.4436501529076,1130923309562
995.4401718317582,1131023309562
995.4366668555932,1131123309562
995.4329750369184,1131223309562
995.4292635742407,1131323309562
995.425416635202,1131423309562
995.4311305974243,1131523309562
995.4301039442288,1131623309562
995.4324687344335,1131723309562
995.4286321814218,1131823309562
995.4238415379754,1131923309562
995.423141569707,1132023309562
995.4240983510376,1132123309562
995.4153703816437,1132223309562
995.4068958813136,1132323309562
995.3991828223923,1132423309562
995.3917795965716,1132523309562
995.3948399124132,1132623309562
995.3965925253453,1132723309562
995.3969222016356,1132823309562
