p
0.0
0.004652524791254109
0.0028281701499963674
0.0007335462016726524
-0.0003388592512010291
-0.0010165647194071425
-0.002071608759592891
-0.002803384429739708
-0.0023035136109683663
-0.0012957568011415788
-0.0011621722997006145
-0.0023886926101113204
-0.0031784744309106827
-0.0034491842337729395
-0.005267372639195855
-0.007331573109695455
-0.006063731437052411
-0.005687180210770748
-0.005518243567166792
-0.004379218150461384
-0.0032753009778616615
-0.003296383040492401
-0.004022306930664854
-0.0051336160200889935
-0.005816770629280654
-0.006183789187502953
-0.006329121577664409
-0.004117442288588791
-0.0020189024287446955
-0.0007274665500744959
0.0005913284621783532
0.0012273820390191759
0.0003761701909752446
-0.0003140000001167209
-0.0012895164729798125
-0.0030110645218428544
-0.0034450556568117463
-0.0038351992413936387
-0.004330685213517427
-0.004540025755431998
-0.003949750091351234
-0.0037493204761176457
-0.003887047701255142
-0.004270588555641552
-0.0035135168418491958
-0.0030915043118966423
-0.002868679523771789
-0.0018174323849962093
-0.0008969588536729134
-0.0016698569285154008
-0.001819015635192045
-0.0021976431830807996
-0.002982450480544685
-0.003362792735401854
-0.0036642102882069594
-0.005653194400224493
-0.005629363064485915
-0.004358246017204692
-0.004707148181296361
-0.004007982672192156
-0.0018512172766804724
-0.0025269927897397793
-0.0027616977172328916
-0.0008026838885371035
-0.0004149865065983249
-0.0007198404724704233
-0.00043840770831593545
-0.0012016319502663464
-0.003710832536626185
-0.0040762302875236855
-0.004148599383938745
-0.0035699883222832796
-0.002832530316482007
-0.0011983100351926623
-0.0018687710502263144
-0.0026196267217528657
-0.0029940774629722
-0.004563098378639552
-0.004472837497132787
-0.005457434702861974
-0.0041734397003665435
-0.003113019343572887
-0.0031616914219512182
-0.004303780817053848
-0.0031338552528268337
-0.00371918549262773
-0.0056894035276400245
-0.0041489389848266
-0.0031033816857188867
-0.002431708706694735
-0.0024771296472181348
-0.0018754417891386765
-0.0018059999999877618
-0.002479999999991378
-0.002479356310118419
-0.0017264363550566486
-0.0020462487220811454
-0.0033669703977921017
-0.003052663037124148
-0.0033686436897824024
-0.003421394003680689
-0.0026631815337623266
-0.0010350093519946313
-0.0009761725830230716
-0.00035700373689451226
-0.000532986833150062
0.00025606908468489564
-0.001365689816111626
-0.0013282818238167238
-0.00127499626307781
-0.0011055103914259234
-0.001729904841113239
-0.001714691316351491
-0.001996330925408074
-0.002096959520258679
-0.002269627438522548
-0.0017991036456805887
-0.0019986258284916403
-0.001738551630865004
-0.002057882598933247
-0.0021905342773607117
-0.002784171919529399
-0.0028058874078169538
-0.003331750853817539
-0.004640000016479462
-0.0055253007893725226
-0.005571125554979517
-0.004470591861036155
-0.0045761203480196855
-0.00466663975157644
-0.0041389366982684805
-0.004080044158740748
-0.003884534020130559
-0.0033400307696638265
-0.0026004784740507603
-0.0014455545649525448
-0.0018863892045146713
-0.0026282402038759756
-0.003279709586649915
-0.003942896656212724
-0.00606129084769691
-0.005843317241442492
-0.005447923945553157
-0.004551959734271804
-0.004316349019973131
