p
0.0
-0.0019395367909282868
-0.0007526062726128657
-0.0003811617398241651
0.0014497329174218976
0.0002852691829957621
-0.00029996890191341663
-0.001135813349151249
-0.0010985444635025488
-0.002071955307087592
-0.0010872747346866163
-0.0011645281989558498
-0.001038190843587472
-0.0015015709097951913
-0.0021622307243660543
-0.003103628542703518
-0.003956359916628571
-0.00349599580715676
-0.002799770768547205
-0.0024551975214990307
-0.0023992147694116284
-0.0015022935458546272
-0.0013440000000173313
-0.0022789076243725503
-0.003935530966714396
-0.004738996345281521
-0.004145174417431008
-0.00504629969555026
-0.005468685734854262
-0.0036600475796149112
-0.002504813759856006
-0.003359630321028817
-0.004135934460350654
-0.0034709855608525686
-0.002670863745265706
-0.002651415058267048
-0.003356566355137147
-0.00196822009729658
-0.0026156350644441773
-0.002640433087776728
-0.0016748362373846248
-0.0010319848803419518
-0.0013586894035597652
-0.0007298085290585732
-0.001717466573609272
-0.0023366260970760777
-0.0013189643751729818
-0.0023972490182586625
-0.002715757329497137
-0.00244808357376769
-0.0037006808138357883
-0.003973679650698614
-0.0025784052933204293
-0.003948421746144959
-0.0029048917328964308
-0.001379704981445684
-0.001916406371492485
-0.0031802990572487033
-0.0015289369570155031
-0.003292371878387712
-0.004653372399843647
-0.004348440108287832
-0.004052380238817932
-0.00358151977570742
-0.002406852396006798
-0.0010127502986279069
-0.0011151535200042417
0.0001514772642394746
0.00018762206730116304
-0.0011770675486104665
-0.002060000000255968
-0.0019007293626600585
-0.0015318958830903284
-0.0020569470976852244
-0.0016441982039623326
-0.0015499221165100607
-0.002205136112479522
-0.002852496683658501
-0.0030104350886404063
-0.002558534666036394
-0.0024199293878837125
-0.0025460969403638956
-0.0020996345070898315
-0.001946307553225779
-0.0023665144642563973
-0.00133014849564006
-0.0013862369254411533
-0.003372744844909903
-0.0032210289680278947
-0.00262970592154943
-0.004848973208027019
-0.004622639646527205
-0.0034426704169163713
-0.0033842126813397044
-0.0038833253389611855
-0.0036679815215165945
-0.003434771453612484
-0.0019889227484100047
-0.002219536380835052
-0.003316095595778279
-0.0034867932104134525
-0.004573372344339077
-0.005411538810221828
-0.004891662994282342
-0.004577608788963516
-0.004428748240911773
-0.0038884579978457623
-0.0054974708045847365
-0.00786716981644986
-0.00845157642572758
-0.008019197217663532
-0.00742435289646437
-0.00595279410515559
-0.004187816593798743
-0.002755351793666705
-0.002941766037793059
-0.003771772102140858
-0.004092552149131734
-0.004263022772988734
-0.005083778548396367
-0.004946652230728432
-0.004685526265348017
-0.0044462763017918405
-0.0032594821207112545
-0.0017560431222136685
-0.0008398883328482043
-0.0003104569813103808
-0.0006094117456996173
-0.002045557644919427
-0.003094830364716472
-0.0035628245237830924
-0.0039140726153164
-0.0045307724453778064
-0.004636032580833671
-0.0042645897910915664
-0.004117464804153315
-0.0034437626368344354
-0.0025961481379681572
-0.002582072501922994
-0.003139264710284806
-0.003575780258870509
-0.005051584500620265
-0.0054998096780991546
-0.005147478039248199
-0.0036236109417586704
-0.003690136485943185
-0.0036269108086344204
-0.004182512023135132
