p
0.0016230032637167824
0.0013819724601944472
0.0016743265933882867
0.0026515943808362863
0.0015351556131690813
0.0011733166853673538
0.00262212798645578
0.0018321177237794477
0.0003908672175612082
0.002694478924581745
0.0010969999341341463
-0.0006930092691845857
-0.0010671243477418102
0.00028303993190093024
0.005137172303875559
0.02212126281062865
0.021073763587764915
0.013163676717567796
0.004672681931538136
-0.008857505272658273
-0.032433580261795214
-0.032537092402208145
-0.024086229482236376
-0.009088770676612512
0.0008588913824496558
0.007092264811944916
0.007697226829236571
0.002419787559119868
-0.0044675828291929065
-0.004029424657346682
0.0008438307884262031
-0.0008472931807546048
0.0010502608183742268
-0.008688604668918742
-0.021423509466558244
-0.02034836411849028
-0.014740535565806569
-0.005997929258228396
0.006190644896037156
0.015953604172864292
0.010450591223730044
0.0032603225808998104
-0.002650246094731301
-0.00401818339014426
-0.004066532616548102
-0.004854491698097263
-0.002744359773942051
-0.0024220854654686264
-0.007205329624071054
-0.011985781273097018
-0.01097849098880488
-0.006707165980742502
0.00265440920270521
0.009202855238072516
0.0107662274760969
0.012241587089533823
0.0091251435602544
-0.0016569510162298686
-0.002641539929982173
0.001962496440114592
-0.0007667526275554338
-0.0014672819810357394
-0.0029458909973527625
-0.013644372936937543
-0.01584195977920899
-0.010049343653463437
0.002581500490805411
0.00481994596759705
0.013490233993024958
0.014308421522287063
0.009868275730127607
-0.001451319342777424
0.007964208759403846
0.011199408403626876
0.006760757176493826
0.0028497326406977663
-0.010639568469628102
-0.019887194564603302
-0.020597074479837833
-0.007398645141961423
0.0015209961715072493
0.012436585004593326
0.011663159494105456
0.008313250506944314
-0.0016604605390284632
-0.003117621433375461
0.009217959694638013
0.012444861571907495
0.00450789965691456
0.0007002147179946405
-0.0067071093592403494
-0.01890674402670811
-0.016236159591130672
-0.0032462965132253885
0.0071146897108747
0.010148643561365134
0.0102925600749586
0.0028391979817570245
-0.001084522599285265
-3.820192023340496e-05
0.011100318066041837
0.014740841173875197
0.010236957271786196
0.003417939582504914
-0.009097436302909044
-0.020555934512117343
-0.0194007486808232
-0.009923337900545448
-0.002349538649809801
0.002806504462569137
0.003020532622940664
-0.0008735544320188637
-0.0026081338622816475
9.83473404403412e-05
0.004643041346753307
0.005107500077883742
0.005717904904486204
0.003507873405510509
-0.009921354226776202
-0.016712909459897674
-0.012898252180320924
-0.006671544804362385
0.002847104510919962
0.012315926750829929
0.013071956916860472
0.011726825623100012
0.0048171637758969155
-0.002426380049314503
0.002575728526608145
0.013937283434302115
0.01799759521031774
0.011925290194312764
0.007065284293389595
-0.003364247355534644
-0.02216720614762835
-0.02522703845750129
-0.009166793422878072
-0.0002355272524710017
0.001961965780651553
0.00929854878927472
0.009958308784689509
0.000259668331523244
8.89151888259221e-05
0.008762090526943211
0.018011541269515874
0.013814299607133762
0.008069445230603378
-0.002152031716491365
-0.022652061589383262
-0.025553915556088214
-0.0198442969184498
-0.001273885113846518
0.012273601252786648
0.023783081064266298
0.017577767159309587
0.013076384664373109
0.0015286041154922716
-0.00024200109862704267
0.009438014195666256
0.015817313297816327
0.008361876508956811
-6.377221097864094e-06
-0.014117136911409034
-0.027228256880903245
-0.027535764050867332
-0.014097732773734606
0.0023604889178159287
0.013626738223592838
0.016575302097749045
0.011243447780543649
0.006132452689939782
-0.000518453886570569
0.002482826538994232
0.014287007160191934
0.016844156304500757
0.007648798797163181
-0.0014244304016983733
-0.01560501151925564
-0.02870762553413897
-0.02778153908036529
-0.013205019736574286
0.0012523223759899338
0.010062467537295559
0.012917684624540016
0.009624589374993777
0.0016422697805182904
-0.0052856454959737675
-0.00236784945616364
0.004154471196898157
0.00835196661023474
0.0047867452278751435
-0.0018621297012941798
-0.011152780058523605
-0.02243199689792164
-0.02521500801515231
-0.020060111596649218
-0.0061197650901476655
0.002653801703900172
0.007070374586305661
0.003997070031459771
0.0014897969825824475
-0.006720613843754109
-0.003469031048894067
0.006406107972566133
0.014141672817231662
0.012363032807115816
0.006586583383636935
-0.0022696213339941096
-0.019326600951330875
-0.022333082774821374
-0.013930474150242844
-0.0005992379118424651
0.00032480169329573977
0.009385091202034346
0.006014497064825264
-0.0007732147080332652
-0.00532471848998739
0.0015534412747228998
0.007406982794236683
0.010022081233501012
0.005714096042765959
-0.0033599484928572565
-0.015249278099304318
-0.029868877970670837
-0.028111856414284372
-0.015398742501133713
-0.0009572403771471727
