p,time
0.002063892541741552,1476005136704
0.0012172261809837435,1476105136704
0.00023977661669505324,1476205136704
0.0013843233538182176,1476305136704
0.003209797624208477,1476405136704
0.0008587385254941182,1476505136704
0.002678996847180315,1476605136704
0.005126115552798183,1476705136704
-0.004197870482926192,1476805136704
0.001400602984517718,1476905136704
0.008102795030026755,1477005136704
-0.0012710544657466016,1477105136704
-0.002080136977838265,1477205136704
0.007320188052176491,1477305136704
-0.00658679196783396,1477405136704
-0.000847250986907966,1477505136704
-0.0031416298581916635,1477605136704
0.004670684419465943,1477705136704
0.03159084991341388,1477805136704
0.07833366056559042,1477905136704
-0.00608474710122664,1478005136704
-0.04269206420997307,1478105136704
-0.037784289509659175,1478205136704
-0.03606008610893241,1478305136704
-0.03954671437907109,1478405136704
-0.006602307802154428,1478505136704
-0.0004377496119332136,1478605136704
0.037203004519597016,1478705136704
0.013678224185355248,1478805136704
-0.008379847231708482,1478905136704
-0.0035774977145592852,1479005136704
-0.026824945962744096,1479105136704
0.002766152577464709,1479205136704
0.015869015044700063,1479305136704
0.015986429996928564,1479405136704
-0.01203311756023595,1479505136704
-0.017337175966190443,1479605136704
-0.04592817486059175,1479705136704
-0.047805508941905835,1479805136704
0.02136215673544939,1479905136704
0.016006025204660546,1480005136704
0.02637585557101829,1480105136704
0.015014695911531815,1480205136704
0.0010092874415477127,1480305136704
-0.0061529080096534025,1480405136704
-0.01994531801096855,1480505136704
-0.003176987805659337,1480605136704
0.008175009434353342,1480705136704
0.0007675413082779414,1480805136704
-0.01009270341626234,1480905136704
-0.009394658389737742,1481005136704
-0.0015656162646564553,1481105136704
-0.015741211358090368,1481205136704
-0.0231347169366245,1481305136704
-0.005056251994346893,1481405136704
0.011961966650460454,1481505136704
0.04524225965224105,1481605136704
0.017001018817722983,1481705136704
-0.01531785574593414,1481805136704
0.002320546073292462,1481905136704
-0.0036202509953682242,1482005136704
-0.008668213231089794,1482105136704
0.012078074249757265,1482205136704
0.007702326103412815,1482305136704
-0.011325699264261857,1482405136704
-0.007122897763338187,1482505136704
-0.016061258312561222,1482605136704
-0.041414335447257145,1482705136704
-0.003285608108626548,1482805136704
0.01763738136332904,1482905136704
0.05603132296050717,1483005136704
-0.0048690309304220145,1483105136704
0.0019371046804508296,1483205136704
0.0008053295367744795,1483305136704
-0.0045633475964450545,1483405136704
-0.0005666524036769259,1483505136704
0.04220860957980221,1483605136704
0.01811310290088386,1483705136704
-0.02138792659729916,1483805136704
-0.02411847027690328,1483905136704
-0.06801315795337359,1484005136704
-0.004029520897347538,1484105136704
0.014563703325961797,1484205136704
0.04460422009140075,1484305136704
0.02047973629123589,1484405136704
-0.01343521378839796,1484505136704
-0.007896648449218445,1484605136704
-0.0021858416101849802,1484705136704
-0.005264335139258947,1484805136704
0.013193931820751459,1484905136704
0.04824269185007779,1485005136704
0.008237860939175334,1485105136704
-0.041870651186854964,1485205136704
-0.024302759833176424,1485305136704
-0.0238426885644003,1485405136704
-0.012755481488966323,1485505136704
0.021590783118881518,1485605136704
0.0230786642006251,1485705136704
0.02750217128789245,1485805136704
-0.008672919311834448,1485905136704
-0.012035898920657928,1486005136704
-0.01567602734712636,1486105136704
0.003460061294958905,1486205136704
0.032733774684743366,1486305136704
0.04701968061738171,1486405136704
0.006166716618963619,1486505136704
-0.038195446857230315,1486605136704
-0.03063502715076538,1486705136704
-0.029843104742894862,1486805136704
-0.01027281042877348,1486905136704
0.01194264577577542,1487005136704
0.009191607043931072,1487105136704
0.007233969102344418,1487205136704
-0.004062889179749618,1487305136704
-0.009202669627370595,1487405136704
-0.007527789499249594,1487505136704
0.0005187098926171528,1487605136704
0.020766375115044863,1487705136704
0.01866058085386157,1487805136704
-0.006880375973878472,1487905136704
-0.0044757653645319815,1488005136704
-0.010531447603170818,1488105136704
-0.046379763045820255,1488205136704
-0.015297195312541591,1488305136704
0.012192910425142143,1488405136704
0.0266577715145786,1488505136704
0.037061798972786164,1488605136704
