m,time
8.130173109692603,2334915240192
8.244055923370823,2335015240192
7.505325081665507,2335115240192
7.1710914478517545,2335215240192
6.65325331197046,2335315240192
6.65325331197046,2335415240192
6.4622182366031335,2335515240192
5.610672942738953,2335615240192
5.745675715669951,2335715240192
5.8008915522059405,2335815240192
5.11855755149673,2335915240192
5.1832308028391685,2336015240192
6.566000491267389,2336115240192
6.714453272375777,2336215240192
5.645800340256226,2336315240192
5.178578399058539,2336415240192
5.268134734239407,2336515240192
5.728988068656074,2336615240192
6.036743913426265,2336715240192
6.560311744649832,2336815240192
7.314191694994161,2336915240192
7.7750398338415225,2337015240192
8.656686568227986,2337115240192
9.218609380523679,2337215240192
11.133341181730524,2337315240192
11.030810790535893,2337415240192
13.322567760260869,2337515240192
14.26690520725915,2337615240192
15.035875201353528,2337715240192
16.046639763721654,2337815240192
17.878102268698424,2337915240192
19.969421742823673,2338015240192
19.944104398414236,2338115240192
19.63004222712781,2338215240192
22.877701643928056,2338315240192
24.57705733981225,2338415240192
23.75352387527511,2338515240192
23.676166531349825,2338615240192
24.86865978609261,2338715240192
25.783242137766266,2338815240192
25.182013647021705,2338915240192
24.92976518045347,2339015240192
24.17906361797732,2339115240192
24.064102449381828,2339215240192
24.310064122760302,2339315240192
23.757901904526648,2339415240192
22.303921155554427,2339515240192
22.246144737632747,2339615240192
21.051680388485515,2339715240192
20.551490186029923,2339815240192
20.469690177320963,2339915240192
19.779321971836268,2340015240192
19.444565278771094,2340115240192
19.504386337367414,2340215240192
19.129450561012817,2340315240192
18.39396462572479,2340415240192
18.094027130397507,2340515240192
17.86428664133346,2340615240192
18.05408623478304,2340715240192
18.305313080365288,2340815240192
18.077506861704858,2340915240192
17.626411856174837,2341015240192
17.212106815684454,2341115240192
16.495851372839912,2341215240192
15.968773456378866,2341315240192
16.115061795534668,2341415240192
17.55646217330149,2341515240192
17.401213282956586,2341615240192
16.78134123988852,2341715240192
15.297107261549664,2341815240192
14.894726967282253,2341915240192
15.283755337193954,2342015240192
15.586909459350471,2342115240192
15.532778033528686,2342215240192
15.143260841136422,2342315240192
14.64866390922863,2342415240192
13.982332688500525,2342515240192
13.892423764436373,2342615240192
13.618287842911172,2342715240192
13.390830925830612,2342815240192
13.390830925830612,2342915240192
13.222416427083992,2343015240192
12.845469575662026,2343115240192
12.898565114840176,2343215240192
12.773444734520867,2343315240192
12.474727324034047,2343415240192
12.474727324034047,2343515240192
12.190769354702494,2343615240192
12.43243782655099,2343715240192
12.478736405942122,2343815240192
12.13643111278617,2343915240192
12.045745569095564,2344015240192
12.344365022424016,2344115240192
12.359293664248192,2344215240192
12.313730348084858,2344315240192
12.649337133578511,2344415240192
12.063914291272852,2344515240192
12.006262355023761,2344615240192
12.567295580244155,2344715240192
12.557961633234587,2344815240192
12.56587204142182,2344915240192
13.391994801630108,2345015240192
13.934202866575092,2345115240192
14.482892966792221,2345215240192
15.140254024400349,2345315240192
16.132692812791348,2345415240192
17.07083018947882,2345515240192
18.68722126393053,2345615240192
19.823940616679995,2345715240192
19.888960127407177,2345815240192
20.082305563353547,2345915240192
21.75019348616622,2346015240192
22.48128243960997,2346115240192
22.97866909814064,2346215240192
