p,time
1004.5531379875363,82601044976992
1004.546951691155,82601144976992
1004.5503590274376,82601244976992
1004.5564345544832,82601344976992
1004.5594228126167,82601444976992
1004.5584917675308,82601544976992
1004.5624465551754,82601644976992
1004.5662709398352,82601744976992
1004.5672599999999,82601844976992
1004.5665633113541,82601944976992
1004.5641439075653,82602044976992
1004.5622,82602144976992
1004.562906913152,82602244976992
1004.5670552510127,82602344976992
1004.5720300453494,82602444976992
1004.5715993502761,82602544976992
1004.56976,82602644976992
1004.5722136501104,82602744976992
1004.5712738449333,82602844976992
1004.5693511683247,82602944976992
1004.571909400466,82603044976992
1004.5775043562793,82603144976992
1004.5826458401401,82603244976992
1004.587233980354,82603344976992
1004.5911997873233,82603444976992
1004.5958969143772,82603544976992
1004.5998044676653,82603644976992
1004.6005422685388,82603744976992
1004.5995855749443,82603844976992
1004.5998460771648,82603944976992
1004.604732071689,82604044976992
1004.6063053674527,82604144976992
1004.60565,82604244976992
1004.60565,82604344976992
1004.6067615055928,82604444976992
1004.6074,82604544976992
1004.6040877730043,82604644976992
1004.6055951805556,82604744976992
1004.6096238536966,82604844976992
1004.6142889939647,82604944976992
1004.6220796938376,82605044976992
1004.6221942055092,82605144976992
1004.6197991120928,82605244976992
1004.620576325338,82605344976992
1004.6211,82605444976992
1004.6197485758928,82605544976992
1004.6155013663265,82605644976992
1004.6154281802862,82605744976992
1004.6210808549092,82605844976992
1004.62274,82605944976992
1004.6240733677228,82606044976992
1004.6203630725104,82606144976992
1004.6247545474736,82606244976992
1004.6303056529622,82606344976992
1004.6370777776992,82606444976992
1004.6426215551566,82606544976992
1004.6494932897107,82606644976992
1004.6445139003515,82606744976992
1004.6403607476916,82606844976992
1004.6441007429713,82606944976992
1004.6477362509007,82607044976992
1004.649709087608,82607144976992
1004.6544212740163,82607244976992
1004.6596140083552,82607344976992
1004.6662480672393,82607444976992
1004.6626078250492,82607544976992
1004.6680403624887,82607644976992
1004.6657018202175,82607744976992
1004.6556835095712,82607844976992
1004.6629691835452,82607944976992
1004.6637599999999,82608044976992
1004.6652234163374,82608144976992
1004.6684340213536,82608244976992
1004.6751695881156,82608344976992
1004.678824968794,82608444976992
1004.6773270082407,82608544976992
1004.685522309371,82608644976992
1004.6854137177777,82608744976992
1004.6892087602437,82608844976992
1004.696059929363,82608944976992
1004.7011924499067,82609044976992
1004.7063582600516,82609144976992
1004.6996947342494,82609244976992
1004.7115,82609344976992
1004.7113157327443,82609444976992
1004.7007849867523,82609544976992
1004.7029,82609644976992
1004.7029990211072,82609744976992
1004.7064861059672,82609844976992
1004.7095526098587,82609944976992
1004.7064224535936,82610044976992
1004.7081199728057,82610144976992
1004.7167909815912,82610244976992
1004.7198958332233,82610344976992
1004.7184098941832,82610444976992
1004.7201154095047,82610544976992
1004.7220602048919,82610644976992
1004.7270033298648,82610744976992
1004.7284473878514,82610844976992
1004.7267592053582,82610944976992
1004.7304613582496,82611044976992
1004.7317303025983,82611144976992
1004.7313120666364,82611244976992
1004.7399305248005,82611344976992
1004.7351545691988,82611444976992
1004.7341522710448,82611544976992
1004.7389791133138,82611644976992
1004.7398022622457,82611744976992
1004.738655436842,82611844976992
1004.7446954797576,82611944976992
1004.7525071171607,82612044976992
1004.7549538763043,82612144976992
1004.7528644017486,82612244976992
1004.7587002710496,82612344976992
1004.7673160347036,82612444976992
1004.77295,82612544976992
1004.77295,82612644976992
1004.7720235024808,82612744976992
1004.7667379473332,82612844976992
1004.7633494873708,82612944976992
1004.7670945122226,82613044976992
1004.771149539592,82613144976992
1004.7775977455632,82613244976992
1004.7963470008798,82613344976992
1004.8005758128313,82613444976992
1004.8019923124775,82613544976992
1004.8082344442502,82613644976992
1004.8104188705361,82613744976992
1004.8095817902699,82613844976992
1004.8117505069687,82613944976992
1004.8151931596698,82614044976992
1004.8180774358284,82614144976992
1004.8198509865438,82614244976992
1004.8220248136064,82614344976992
1004.8242854216827,82614444976992
1004.8229257297388,82614544976992
1004.8211248522623,82614644976992
1004.8267279208037,82614744976992
1004.826209554025,82614844976992
1004.82245,82614944976992
1004.8249117541259,82615044976992
1004.8323041354553,82615144976992
1004.8362061115347,82615244976992
1004.8347,82615344976992
1004.8341345692937,82615444976992
1004.8335403273038,82615544976992
1004.8357083543145,82615644976992
1004.8387216516702,82615744976992
1004.83984,82615844976992
1004.8404745715794,82615944976992
1004.8416,82616044976992
1004.8428708734856,82616144976992
1004.8443373366543,82616244976992
1004.8439349658411,82616344976992
1004.8499007873858,82616444976992
1004.8587843234043,82616544976992
1004.862698173168,82616644976992
1004.8696671739928,82616744976992
1004.8787604899143,82616844976992
1004.8844525089149,82616944976992
1004.8901943913487,82617044976992
1004.892809322222,82617144976992
1004.8891248580462,82617244976992
1004.886708262226,82617344976992
1004.88854811331,82617444976992
1004.8925003608792,82617544976992
1004.8954209032704,82617644976992
1004.9033232688877,82617744976992
1004.9121407014927,82617844976992
1004.9134629938952,82617944976992
1004.9095703690376,82618044976992
1004.9104007200928,82618144976992
1004.9120992337453,82618244976992
1004.9164108174817,82618344976992
1004.920982266474,82618444976992
1004.9273923184712,82618544976992
1004.930683868481,82618644976992
1004.9306071217276,82618744976992
1004.9340674305682,82618844976992
1004.9391693079853,82618944976992
1004.9395590463232,82619044976992
1004.9386937039957,82619144976992
1004.9444836124189,82619244976992
1004.9475790036757,82619344976992
1004.951504617852,82619444976992
1004.9572954499547,82619544976992
